Repository,Ontology,CreationDate,Format,Filename,Length,URL
data.bioontology.org,CTONT,20070320,OWL,ctont-20070320-owl__ClinicalTrialOntology.owl,66194,https://data.bioontology.org/ontologies/CTONT/submissions/1
data.bioontology.org,HIO,20191031,OWL,hio-20191031-owl__hio.owl,531193,https://data.bioontology.org/ontologies/HIO/submissions/3
data.bioontology.org,ENTITY,20160107,OWL,entity-20160107-owl__ISO-15926-2-2003-entityMembership.owl,25649,https://data.bioontology.org/ontologies/ENTITY/submissions/1
data.bioontology.org,SLSO,20240403,OWL,slso-20240403-owl__slso.owl,1620887,https://data.bioontology.org/ontologies/SLSO/submissions/1
data.bioontology.org,HINO,20140627,OWL,hino-20140627-owl__hino.owl,49899542,https://data.bioontology.org/ontologies/HINO/submissions/6
data.bioontology.org,MCO,20190904,OWL,mco-20190904-owl__mco.owl,17308396,https://data.bioontology.org/ontologies/MCO/submissions/1
data.bioontology.org,PROCCHEMICAL,20160107,OWL,procchemical-20160107-owl__propChemical.owl,10352,https://data.bioontology.org/ontologies/PROCCHEMICAL/submissions/1
data.bioontology.org,FAST-EVENT,20170829,OWL,fast-event-20170829-owl__eventtest.rdf,20199323,https://data.bioontology.org/ontologies/FAST-EVENT/submissions/1
data.bioontology.org,RPO,20120813,OWL,rpo-20120813-owl__RPO-081112-owl.0,1642099,https://data.bioontology.org/ontologies/RPO/submissions/2
data.bioontology.org,ISO-15926-2_2003,20160107,OWL,iso-15926-2_2003-20160107-owl__ISO-15926-2-2003.owl,193193,https://data.bioontology.org/ontologies/ISO-15926-2_2003/submissions/1
data.bioontology.org,CKDO,20170704,OWL,ckdo-20170704-owl__ckd-ontology-alpha-v2-20170701-rdf.owl,99189,https://data.bioontology.org/ontologies/CKDO/submissions/1
data.bioontology.org,CLYH,20200529,OWL,clyh-20200529-owl__clyh.owl,301349,https://data.bioontology.org/ontologies/CLYH/submissions/4
data.bioontology.org,MATRELEMENT,20160107,OWL,matrelement-20160107-owl__matrElement.owl,16313,https://data.bioontology.org/ontologies/MATRELEMENT/submissions/1
data.bioontology.org,LICO,20201104,OWL,lico-20201104-owl__Lico-v013.owl,217274,https://data.bioontology.org/ontologies/LICO/submissions/2
data.bioontology.org,ATOL,20200511,OWL,atol-20200511-owl__atol.owl,6308179,https://data.bioontology.org/ontologies/ATOL/submissions/2
data.bioontology.org,BRIDG,20120904,OWL,bridg-20120904-owl__BRIDG.owl,6324793,https://data.bioontology.org/ontologies/BRIDG/submissions/1
data.bioontology.org,IXNO,20110421,OBO,ixno-20110421-obo__IxnO.obo,20596,https://data.bioontology.org/ontologies/IXNO/submissions/2
data.bioontology.org,EPIP,20200127,OWL,epip-20200127-owl__PATEpigeneticProcess.owl,481545,https://data.bioontology.org/ontologies/EPIP/submissions/4
data.bioontology.org,MATRROCK,20160107,OWL,matrrock-20160107-owl__matrRock.owl,7669,https://data.bioontology.org/ontologies/MATRROCK/submissions/1
data.bioontology.org,PE-O,20160701,OWL,pe-o-20160701-owl__pe-ontology-0.288.owl,664984,https://data.bioontology.org/ontologies/PE-O/submissions/3
data.bioontology.org,CU-VO,20150923,OWL,cu-vo-20150923-owl__venom-ontology.xml,7358241,https://data.bioontology.org/ontologies/CU-VO/submissions/1
data.bioontology.org,EPSO,20240326,OWL,epso-20240326-owl__EpilepsyOntology-v3.owl,1301955,https://data.bioontology.org/ontologies/EPSO/submissions/7
data.bioontology.org,PLIO,20141103,OWL,plio-20141103-owl__Protein-Ligand-Interaction-Ontology-PLIO-revised.owl,767315,https://data.bioontology.org/ontologies/PLIO/submissions/1
data.bioontology.org,ZP,20240418,OWL,zp-20240418-owl__zp.owl,170306263,https://data.bioontology.org/ontologies/ZP/submissions/5
data.ecoportal.lifewatch.eu,ENVTHES,20231106,SKOS,envthes-20231106-skos__EnvThes.ttl,3545273,https://data.ecoportal.lifewatch.eu/ontologies/ENVTHES/submissions/10
data.ecoportal.lifewatch.eu,MRPTCODELIST,20231013,SKOS,mrptcodelist-20231013-skos__placetypes.ttl,94753,https://data.ecoportal.lifewatch.eu/ontologies/MRPTCODELIST/submissions/9
data.ecoportal.lifewatch.eu,PHYTOTRAITS,20230913,SKOS,phytotraits-20230913-skos__submission7.rdf,144881,https://data.ecoportal.lifewatch.eu/ontologies/PHYTOTRAITS/submissions/2
data.ecoportal.lifewatch.eu,MR,20221211,OWL,mr-20221211-owl__ontology.ttl,13593,https://data.ecoportal.lifewatch.eu/ontologies/MR/submissions/5
data.ecoportal.lifewatch.eu,EUROVOC,20220103,SKOS,eurovoc-20220103-skos__eurovoc-in-skos-core-concepts-topConcepts.rdf,35481797,https://data.ecoportal.lifewatch.eu/ontologies/EUROVOC/submissions/3
data.ecoportal.lifewatch.eu,ELTER_CL,20240105,SKOS,elter_cl-20240105-skos__elter-cl.ttl,179231,https://data.ecoportal.lifewatch.eu/ontologies/ELTER_CL/submissions/2
data.ecoportal.lifewatch.eu,ACFORMAT,20240301,SKOS,acformat-20240301-skos__values.rdf,41779,https://data.ecoportal.lifewatch.eu/ontologies/ACFORMAT/submissions/1
data.ecoportal.lifewatch.eu,PCO,20220204,OWL,pco-20220204-owl__pco.owl,595304,https://data.ecoportal.lifewatch.eu/ontologies/PCO/submissions/2
data.ecoportal.lifewatch.eu,DSW,20211222,OWL,dsw-20211222-owl__dsw.owl,40344,https://data.ecoportal.lifewatch.eu/ontologies/DSW/submissions/2
data.ecoportal.lifewatch.eu,DWCEM,20211223,SKOS,dwcem-20211223-skos__establishmentMeansCurated.ttl,12276,https://data.ecoportal.lifewatch.eu/ontologies/DWCEM/submissions/4
data.ecoportal.lifewatch.eu,BIODIVTHES,20220927,SKOS,biodivthes-20220927-skos__Biodiversite2.1exportLoterreuneskos.rdf,2098409,https://data.ecoportal.lifewatch.eu/ontologies/BIODIVTHES/submissions/3
data.ecoportal.lifewatch.eu,ENDEMISMS,20231021,SKOS,endemisms-20231021-skos__submission.rdf,25354,https://data.ecoportal.lifewatch.eu/ontologies/ENDEMISMS/submissions/3
data.ecoportal.lifewatch.eu,CPMETA,20240209,OWL,cpmeta-20240209-owl__cpmeta.owl,177968,https://data.ecoportal.lifewatch.eu/ontologies/CPMETA/submissions/2
data.ecoportal.lifewatch.eu,ACTRIS_VOCAB,20240207,SKOS,actris_vocab-20240207-skos__ACTRIS-vocabulary.rdf,5569008,https://data.ecoportal.lifewatch.eu/ontologies/ACTRIS_VOCAB/submissions/1
data.ecoportal.lifewatch.eu,FISHTRAITS,20230913,SKOS,fishtraits-20230913-skos__submission8.rdf,224994,https://data.ecoportal.lifewatch.eu/ontologies/FISHTRAITS/submissions/2
data.ecoportal.lifewatch.eu,MACROALGAETRAITS,20230913,SKOS,macroalgaetraits-20230913-skos__submission10.rdf,154167,https://data.ecoportal.lifewatch.eu/ontologies/MACROALGAETRAITS/submissions/2
data.ecoportal.lifewatch.eu,ZOOPLANKTRAITS,20230913,SKOS,zooplanktraits-20230913-skos__submission11.rdf,85350,https://data.ecoportal.lifewatch.eu/ontologies/ZOOPLANKTRAITS/submissions/2
data.ecoportal.lifewatch.eu,EURIO,20211206,OWL,eurio-20211206-owl__EURIO.ttl,116158,https://data.ecoportal.lifewatch.eu/ontologies/EURIO/submissions/1
data.ecoportal.lifewatch.eu,EUROSCIVOC,20211217,SKOS,euroscivoc-20211217-skos__EuroSciVoc-skos-ap-eu.rdf,10769322,https://data.ecoportal.lifewatch.eu/ontologies/EUROSCIVOC/submissions/2
data.ecoportal.lifewatch.eu,STY,20230911,UMLS,sty-20230911-umls__umls-semantictypes2.ttl,32566,https://data.ecoportal.lifewatch.eu/ontologies/STY/submissions/1
data.ecoportal.lifewatch.eu,I-ADOPT,20231106,OWL,i-adopt-20231106-owl__i-adopt.ttl,11927,https://data.ecoportal.lifewatch.eu/ontologies/I-ADOPT/submissions/1
data.ecoportal.lifewatch.eu,BCO,20220204,OWL,bco-20220204-owl__bco.owl,899384,https://data.ecoportal.lifewatch.eu/ontologies/BCO/submissions/1
data.ecoportal.lifewatch.eu,ACTRIS_CL,20240213,SKOS,actris_cl-20240213-skos__ACTRIS-Controlled-lists.rdf,72933,https://data.ecoportal.lifewatch.eu/ontologies/ACTRIS_CL/submissions/1
data.biodivportal.gfbio.org,CHEBI,20230511,OBO,chebi-20230511-obo__chebi.obo,208609597,https://data.biodivportal.gfbio.org/ontologies/CHEBI/submissions/1
data.biodivportal.gfbio.org,OBOE,20230802,OWL,oboe-20230802-owl__oboe.owl,523622,https://data.biodivportal.gfbio.org/ontologies/OBOE/submissions/1
data.biodivportal.gfbio.org,PATO,20240329,OWL,pato-20240329-owl__pato.owl,23924940,https://data.biodivportal.gfbio.org/ontologies/PATO/submissions/3
data.biodivportal.gfbio.org,SWEET,20230511,OWL,sweet-20230511-owl__sweetAll.owl,22451,https://data.biodivportal.gfbio.org/ontologies/SWEET/submissions/1
data.biodivportal.gfbio.org,KINGDOM,20230511,OWL,kingdom-20230511-owl__kingdom.owl,8928,https://data.biodivportal.gfbio.org/ontologies/KINGDOM/submissions/1
data.biodivportal.gfbio.org,QUDT,20230802,OWL,qudt-20230802-owl__VOCAB-QUDT-UNITS-ALL-v2.1.ttl,2628326,https://data.biodivportal.gfbio.org/ontologies/QUDT/submissions/1
data.biodivportal.gfbio.org,ATOL,20231204,OWL,atol-20231204-owl__atol.owl,6308179,https://data.biodivportal.gfbio.org/ontologies/ATOL/submissions/1
data.biodivportal.gfbio.org,THYSANOPTERA,20230731,OWL,thysanoptera-20230731-owl__thysanoptera.owl,6359260,https://data.biodivportal.gfbio.org/ontologies/THYSANOPTERA/submissions/1
data.biodivportal.gfbio.org,TRICHOPTERA,20230511,OWL,trichoptera-20230511-owl__trichoptera.owl,534325,https://data.biodivportal.gfbio.org/ontologies/TRICHOPTERA/submissions/1
data.biodivportal.gfbio.org,RIVERS_DE,20231106,OWL,rivers_de-20231106-owl__rivers-de.owl,8609658,https://data.biodivportal.gfbio.org/ontologies/RIVERS_DE/submissions/1
data.biodivportal.gfbio.org,ORIBATIDA,20230511,OWL,oribatida-20230511-owl__oribatida.owl,9946482,https://data.biodivportal.gfbio.org/ontologies/ORIBATIDA/submissions/1
data.biodivportal.gfbio.org,LIT_I,20230519,SKOS,lit_i-20230519-skos__lit-i2.rdf,861450,https://data.biodivportal.gfbio.org/ontologies/LIT_I/submissions/1
data.biodivportal.gfbio.org,GEONAMES,20230901,OWL,geonames-20230901-owl__geonames-ontology-v3.3.rdf,532782,https://data.biodivportal.gfbio.org/ontologies/GEONAMES/submissions/1
data.biodivportal.gfbio.org,IOC,20230804,OWL,ioc-20230804-owl__ioc.ttl,10431356,https://data.biodivportal.gfbio.org/ontologies/IOC/submissions/1
data.biodivportal.gfbio.org,PO,20230511,OBO,po-20230511-obo__po.obo,1311810,https://data.biodivportal.gfbio.org/ontologies/PO/submissions/1
data.biodivportal.gfbio.org,IHO,20230801,OWL,iho-20230801-owl__iho.owl,140100,https://data.biodivportal.gfbio.org/ontologies/IHO/submissions/1
data.biodivportal.gfbio.org,ISOCOUNTRIES,20230516,SKOS,isocountries-20230516-skos__isocountries.rdf,35542904,https://data.biodivportal.gfbio.org/ontologies/ISOCOUNTRIES/submissions/1
data.biodivportal.gfbio.org,BIOBANK,20230804,OWL,biobank-20230804-owl__BioBank.ttl,1619966,https://data.biodivportal.gfbio.org/ontologies/BIOBANK/submissions/1
data.biodivportal.gfbio.org,RECORDBASIS,20230511,OWL,recordbasis-20230511-owl__recordbasis.owl,9737,https://data.biodivportal.gfbio.org/ontologies/RECORDBASIS/submissions/1
data.biodivportal.gfbio.org,PTO,20230801,OWL,pto-20230801-owl__to-basic.obo,617488,https://data.biodivportal.gfbio.org/ontologies/PTO/submissions/1
data.biodivportal.gfbio.org,ENVO,20240217,OWL,envo-20240217-owl__envo.owl,9733906,https://data.biodivportal.gfbio.org/ontologies/ENVO/submissions/2
data.biodivportal.gfbio.org,ETS,20230511,OWL,ets-20230511-owl__ets.owl,114398,https://data.biodivportal.gfbio.org/ontologies/ETS/submissions/1
data.biodivportal.gfbio.org,BOHLMANN,20231106,OWL,bohlmann-20231106-owl__bohlmann.owl,72931415,https://data.biodivportal.gfbio.org/ontologies/BOHLMANN/submissions/1
data.biodivportal.gfbio.org,SCHEMAORG,20230624,OWL,schemaorg-20230624-owl__schemaorg.owl,1901171,https://data.biodivportal.gfbio.org/ontologies/SCHEMAORG/submissions/1
data.biodivportal.gfbio.org,I-ADOPT,20230624,OWL,i-adopt-20230624-owl__i-adopt.owl,12672,https://data.biodivportal.gfbio.org/ontologies/I-ADOPT/submissions/1
data.biodivportal.gfbio.org,BCO,20230802,OWL,bco-20230802-owl__bco.owl,899384,https://data.biodivportal.gfbio.org/ontologies/BCO/submissions/1
data.biodivportal.gfbio.org,ITIS,20240325,OWL,itis-20240325-owl__itis.zip,54476454,https://data.biodivportal.gfbio.org/ontologies/ITIS/submissions/1
data.agroportal.lirmm.fr,WHEATPHENOTYPE,20230908,OBO,wheatphenotype-20230908-obo__WheatPhenotype-Ontology-v3.2.obo,150684,https://data.agroportal.lirmm.fr/ontologies/WHEATPHENOTYPE/submissions/12
data.agroportal.lirmm.fr,XEO,20150623,OBO,xeo-20150623-obo__XEO-v1-6-v1.6-no-Instance.obo,16571,https://data.agroportal.lirmm.fr/ontologies/XEO/submissions/1
data.agroportal.lirmm.fr,CO_350,20220104,OWL,co_350-20220104-owl__owl.owl,847890,https://data.agroportal.lirmm.fr/ontologies/CO_350/submissions/57
data.agroportal.lirmm.fr,CO_345,20220104,OWL,co_345-20220104-owl__owl.owl,237090,https://data.agroportal.lirmm.fr/ontologies/CO_345/submissions/57
data.agroportal.lirmm.fr,TO,20230718,OWL,to-20230718-owl__to.owl,3182711,https://data.agroportal.lirmm.fr/ontologies/TO/submissions/15
data.agroportal.lirmm.fr,AGROVOC,20240503,SKOS,agrovoc-20240503-skos__agrovoc-lod.nt.zip,78626167,https://data.agroportal.lirmm.fr/ontologies/AGROVOC/submissions/45
data.agroportal.lirmm.fr,VT,20240424,OWL,vt-20240424-owl__vt.owl,5302661,https://data.agroportal.lirmm.fr/ontologies/VT/submissions/56
data.agroportal.lirmm.fr,OM,20240418,OWL,om-20240418-owl__om-2.0.rdf,2004944,https://data.agroportal.lirmm.fr/ontologies/OM/submissions/29
data.agroportal.lirmm.fr,STY,20220705,UMLS,sty-20220705-umls__umls-semantictypes.ttl,32566,https://data.agroportal.lirmm.fr/ontologies/STY/submissions/3
data.agroportal.lirmm.fr,PO,20240418,OWL,po-20240418-owl__po.owl,5415425,https://data.agroportal.lirmm.fr/ontologies/PO/submissions/19
data.agroportal.lirmm.fr,CO_341,20220104,OWL,co_341-20220104-owl__owl.owl,210692,https://data.agroportal.lirmm.fr/ontologies/CO_341/submissions/62
data.agroportal.lirmm.fr,EFO,20240415,OWL,efo-20240415-owl__efo.owl,228340545,https://data.agroportal.lirmm.fr/ontologies/EFO/submissions/68
data.agroportal.lirmm.fr,CO_338,20220104,OWL,co_338-20220104-owl__owl.owl,264241,https://data.agroportal.lirmm.fr/ontologies/CO_338/submissions/63
data.agroportal.lirmm.fr,CO_337,20220104,OWL,co_337-20220104-owl__owl.owl,502018,https://data.agroportal.lirmm.fr/ontologies/CO_337/submissions/63
data.agroportal.lirmm.fr,CO_366,20211201,OWL,co_366-20211201-owl__owl.owl,470263,https://data.agroportal.lirmm.fr/ontologies/CO_366/submissions/23
data.agroportal.lirmm.fr,DEMETER-AIM,20230317,OWL,demeter-aim-20230317-owl__demeterAgriProfile.ttl,4460,https://data.agroportal.lirmm.fr/ontologies/DEMETER-AIM/submissions/8
data.agroportal.lirmm.fr,PATO,20240328,OWL,pato-20240328-owl__pato.owl,23924940,https://data.agroportal.lirmm.fr/ontologies/PATO/submissions/41
data.agroportal.lirmm.fr,SPTO,20230913,OBO,spto-20230913-obo__SP.obo,119560,https://data.agroportal.lirmm.fr/ontologies/SPTO/submissions/4
data.agroportal.lirmm.fr,CO_347,20220126,OWL,co_347-20220126-owl__owl.owl,229370,https://data.agroportal.lirmm.fr/ontologies/CO_347/submissions/26
data.agroportal.lirmm.fr,CL,20240408,OWL,cl-20240408-owl__cl.owl,52744993,https://data.agroportal.lirmm.fr/ontologies/CL/submissions/51
data.agroportal.lirmm.fr,ENVO,20240217,OWL,envo-20240217-owl__envo.owl,9733906,https://data.agroportal.lirmm.fr/ontologies/ENVO/submissions/23
data.agroportal.lirmm.fr,LBO,20240423,OBO,lbo-20240423-obo__lbo.obo,155475,https://data.agroportal.lirmm.fr/ontologies/LBO/submissions/33
data.agroportal.lirmm.fr,GEMET,20220117,SKOS,gemet-20220117-skos__gemet.rdf.gz,7423725,https://data.agroportal.lirmm.fr/ontologies/GEMET/submissions/14
data.agroportal.lirmm.fr,RO,20240502,OWL,ro-20240502-owl__ro.owl,1113886,https://data.agroportal.lirmm.fr/ontologies/RO/submissions/39
data.agroportal.lirmm.fr,CO_321,20220104,OWL,co_321-20220104-owl__owl.owl,1397748,https://data.agroportal.lirmm.fr/ontologies/CO_321/submissions/63
data.agroportal.lirmm.fr,GO,20240430,OWL,go-20240430-owl__go.owl,126295773,https://data.agroportal.lirmm.fr/ontologies/GO/submissions/220
data.agroportal.lirmm.fr,CO_367,20240502,OWL,co_367-20240502-owl__rdf.owl,121772,https://data.agroportal.lirmm.fr/ontologies/CO_367/submissions/3
data.agroportal.lirmm.fr,CO_371,20240502,OWL,co_371-20240502-owl__rdf.owl,563591,https://data.agroportal.lirmm.fr/ontologies/CO_371/submissions/4
data.agroportal.lirmm.fr,CO_369,20221110,OWL,co_369-20221110-owl__rdf.owl,366394,https://data.agroportal.lirmm.fr/ontologies/CO_369/submissions/4
data.agroportal.lirmm.fr,VARIO,20210527,OWL,vario-20210527-owl__vario.owl,497896,https://data.agroportal.lirmm.fr/ontologies/VARIO/submissions/10
data.agroportal.lirmm.fr,CO_340,20220104,OWL,co_340-20220104-owl__owl.owl,604231,https://data.agroportal.lirmm.fr/ontologies/CO_340/submissions/60
data.agroportal.lirmm.fr,SIO,20230326,OWL,sio-20230326-owl__sio.owl,1134928,https://data.agroportal.lirmm.fr/ontologies/SIO/submissions/35
data.agroportal.lirmm.fr,CO_331,20220104,OWL,co_331-20220104-owl__owl.owl,1114686,https://data.agroportal.lirmm.fr/ontologies/CO_331/submissions/61
data.agroportal.lirmm.fr,CDAO,20240125,OWL,cdao-20240125-owl__cdao.owl,123591,https://data.agroportal.lirmm.fr/ontologies/CDAO/submissions/5
data.agroportal.lirmm.fr,CO_330,20220104,OWL,co_330-20220104-owl__owl.owl,892377,https://data.agroportal.lirmm.fr/ontologies/CO_330/submissions/57
data.agroportal.lirmm.fr,CROPUSAGE,20240429,SKOS,cropusage-20240429-skos__frenchCropUsage-thesaurus-latest.ttl,1111253,https://data.agroportal.lirmm.fr/ontologies/CROPUSAGE/submissions/22
data.agroportal.lirmm.fr,UO,20240411,OWL,uo-20240411-owl__uo.owl,559907,https://data.agroportal.lirmm.fr/ontologies/UO/submissions/1
data.agroportal.lirmm.fr,SO,20240411,OWL,so-20240411-owl__so.owl,5287726,https://data.agroportal.lirmm.fr/ontologies/SO/submissions/102
data.agroportal.lirmm.fr,CO_339,20220104,OWL,co_339-20220104-owl__owl.owl,233092,https://data.agroportal.lirmm.fr/ontologies/CO_339/submissions/63
data.agroportal.lirmm.fr,POLAPGEN_BARLEY,20200514,OWL,polapgen_barley-20200514-owl__owl.owl,676668,https://data.agroportal.lirmm.fr/ontologies/POLAPGEN_BARLEY/submissions/1
data.agroportal.lirmm.fr,CO_346,20220104,OWL,co_346-20220104-owl__owl.owl,277986,https://data.agroportal.lirmm.fr/ontologies/CO_346/submissions/59
data.agroportal.lirmm.fr,PSO,20240419,OWL,pso-20240419-owl__pso.owl,5002081,https://data.agroportal.lirmm.fr/ontologies/PSO/submissions/1
data.agroportal.lirmm.fr,CSOPRA,20240204,OWL,csopra-20240204-owl__ontology.owl,144181,https://data.agroportal.lirmm.fr/ontologies/CSOPRA/submissions/102
data.agroportal.lirmm.fr,CO_333,20220209,OWL,co_333-20220209-owl__co-333.owl,1381449,https://data.agroportal.lirmm.fr/ontologies/CO_333/submissions/10
data.agroportal.lirmm.fr,OBOE,20170922,OWL,oboe-20170922-owl__oboe.owl,3699,https://data.agroportal.lirmm.fr/ontologies/OBOE/submissions/1
data.agroportal.lirmm.fr,PR,20240217,OWL,pr-20240217-owl__pro-reasoned.owl,1375065349,https://data.agroportal.lirmm.fr/ontologies/PR/submissions/6
data.agroportal.lirmm.fr,INRAETHES,20210317,SKOS,inraethes-20210317-skos__thesaurusINRAE-skos-2024-02-05-V2.0.rdf,21377543,https://data.agroportal.lirmm.fr/ontologies/INRAETHES/submissions/9
data.agroportal.lirmm.fr,PO2,20190603,OWL,po2-20190603-owl__PO2-V2.ttl,190762,https://data.agroportal.lirmm.fr/ontologies/PO2/submissions/4
data.agroportal.lirmm.fr,CO_348,20220104,OWL,co_348-20220104-owl__owl.owl,427040,https://data.agroportal.lirmm.fr/ontologies/CO_348/submissions/58
data.agroportal.lirmm.fr,CO_356,20211220,OWL,co_356-20211220-owl__owl.owl,430850,https://data.agroportal.lirmm.fr/ontologies/CO_356/submissions/41
data.agroportal.lirmm.fr,ONTOBIOTOPE,20211201,OBO,ontobiotope-20211201-obo__OntoBiotope-oct-2021.obo,441325,https://data.agroportal.lirmm.fr/ontologies/ONTOBIOTOPE/submissions/8
data.agroportal.lirmm.fr,FALDO,20181213,OWL,faldo-20181213-owl__faldo.ttl,13615,https://data.agroportal.lirmm.fr/ontologies/FALDO/submissions/2
data.agroportal.lirmm.fr,CDNO,20240329,OWL,cdno-20240329-owl__cdno.owl,9741333,https://data.agroportal.lirmm.fr/ontologies/CDNO/submissions/3
data.agroportal.lirmm.fr,EDAM,20200618,OWL,edam-20200618-owl__EDAM.owl,3239950,https://data.agroportal.lirmm.fr/ontologies/EDAM/submissions/13
data.agroportal.lirmm.fr,PPDO,20240430,OWL,ppdo-20240430-owl__blob.owl,1258698,https://data.agroportal.lirmm.fr/ontologies/PPDO/submissions/10
data.agroportal.lirmm.fr,CO_335,20220104,OWL,co_335-20220104-owl__owl.owl,586071,https://data.agroportal.lirmm.fr/ontologies/CO_335/submissions/57
data.agroportal.lirmm.fr,CO_334,20220104,OWL,co_334-20220104-owl__owl.owl,919130,https://data.agroportal.lirmm.fr/ontologies/CO_334/submissions/60
data.agroportal.lirmm.fr,CO_336,20211025,OWL,co_336-20211025-owl__co-336.rdf,306581,https://data.agroportal.lirmm.fr/ontologies/CO_336/submissions/12
data.agroportal.lirmm.fr,TRANSFORMON,20240108,OWL,transformon-20240108-owl__TransformON-V4.ttl,5475552,https://data.agroportal.lirmm.fr/ontologies/TRANSFORMON/submissions/4
data.agroportal.lirmm.fr,BIODIVTHES,20220927,SKOS,biodivthes-20220927-skos__Biodiversite2.1exportLoterreuneskos.rdf,2098409,https://data.agroportal.lirmm.fr/ontologies/BIODIVTHES/submissions/5
data.agroportal.lirmm.fr,GFVO,20200630,OWL,gfvo-20200630-owl__gfvo-bioportal.xml,141603,https://data.agroportal.lirmm.fr/ontologies/GFVO/submissions/4
data.agroportal.lirmm.fr,GECO,20180710,OWL,geco-20180710-owl__geco-original-v1.0.rdf,33864,https://data.agroportal.lirmm.fr/ontologies/GECO/submissions/90
data.agroportal.lirmm.fr,SOY,20201212,OBO,soy-20201212-obo__Soy10.2.4,671005,https://data.agroportal.lirmm.fr/ontologies/SOY/submissions/7
data.agroportal.lirmm.fr,DSW,20220218,OWL,dsw-20220218-owl__dsw.owl,40913,https://data.agroportal.lirmm.fr/ontologies/DSW/submissions/3
data.agroportal.lirmm.fr,CO_320,20220104,OWL,co_320-20220104-owl__owl.owl,1462054,https://data.agroportal.lirmm.fr/ontologies/CO_320/submissions/63
data.agroportal.lirmm.fr,TRANSMAT,20190704,OWL,transmat-20190704-owl__TRANSMAT.owl,850207,https://data.agroportal.lirmm.fr/ontologies/TRANSMAT/submissions/5
data.agroportal.lirmm.fr,EOL,20200123,OWL,eol-20200123-owl__eol.owl,657213,https://data.agroportal.lirmm.fr/ontologies/EOL/submissions/247
data.agroportal.lirmm.fr,SAREF,20220422,OWL,saref-20220422-owl__saref.ttl,74702,https://data.agroportal.lirmm.fr/ontologies/SAREF/submissions/2
data.agroportal.lirmm.fr,TOP,20180226,OWL,top-20180226-owl__TOP-AgroPortal-final2.rdf,1451481,https://data.agroportal.lirmm.fr/ontologies/TOP/submissions/1
data.agroportal.lirmm.fr,TAXREF-LD,20230622,OWL,taxref-ld-20230622-owl__taxrefld-singlefile-agropportal.ttl,860470977,https://data.agroportal.lirmm.fr/ontologies/TAXREF-LD/submissions/5
data.agroportal.lirmm.fr,LPT,20221229,OBO,lpt-20221229-obo__lpt.obo,215303,https://data.agroportal.lirmm.fr/ontologies/LPT/submissions/13
data.agroportal.lirmm.fr,IRRIG,20200313,OWL,irrig-20200313-owl__ontology.owl,58541,https://data.agroportal.lirmm.fr/ontologies/IRRIG/submissions/1
data.agroportal.lirmm.fr,NALT,20230207,SKOS,nalt-20230207-skos__nalt-full-2024-02-19-rdf.zip,7942733,https://data.agroportal.lirmm.fr/ontologies/NALT/submissions/10
data.agroportal.lirmm.fr,SSN,20180813,OWL,ssn-20180813-owl__ssn.owl,22714,https://data.agroportal.lirmm.fr/ontologies/SSN/submissions/2
data.agroportal.lirmm.fr,ASFA,20230712,SKOS,asfa-20230712-skos__asfa.rdf,108916169,https://data.agroportal.lirmm.fr/ontologies/ASFA/submissions/1
data.agroportal.lirmm.fr,MICROFILTRATION,20201026,OWL,microfiltration-20201026-owl__MICROFILTRATION.owl,303854,https://data.agroportal.lirmm.fr/ontologies/MICROFILTRATION/submissions/1
data.agroportal.lirmm.fr,BFO,20190827,OWL,bfo-20190827-owl__bfo-classes-only.owl,157931,https://data.agroportal.lirmm.fr/ontologies/BFO/submissions/3
data.agroportal.lirmm.fr,ADW,20240503,OWL,adw-20240503-owl__ADW-ontology.owl,149094,https://data.agroportal.lirmm.fr/ontologies/ADW/submissions/2
data.agroportal.lirmm.fr,AFO,20181227,SKOS,afo-20181227-skos__afo-skos.rdf,21980345,https://data.agroportal.lirmm.fr/ontologies/AFO/submissions/2
data.agroportal.lirmm.fr,ASCOPAIN-T,20171019,SKOS,ascopain-t-20171019-skos__AscoPain-T-1.0.rdf,77612,https://data.agroportal.lirmm.fr/ontologies/ASCOPAIN-T/submissions/1
data.agroportal.lirmm.fr,NCBITAXON,20230827,OWL,ncbitaxon-20230827-owl__NCBITAXON.ttl,480408492,https://data.agroportal.lirmm.fr/ontologies/NCBITAXON/submissions/25
data.agroportal.lirmm.fr,FOODIE,20200722,OWL,foodie-20200722-owl__foodie.ttl,59779,https://data.agroportal.lirmm.fr/ontologies/FOODIE/submissions/2
data.agroportal.lirmm.fr,CO_357,20220211,OWL,co_357-20220211-owl__co-357.rdf,1407584,https://data.agroportal.lirmm.fr/ontologies/CO_357/submissions/58
data.agroportal.lirmm.fr,LANDVOC,20211223,SKOS,landvoc-20211223-skos__LandVoc-concepts.rdf,8782242,https://data.agroportal.lirmm.fr/ontologies/LANDVOC/submissions/4
data.agroportal.lirmm.fr,CO_326,20240502,OWL,co_326-20240502-owl__rdf.owl,734195,https://data.agroportal.lirmm.fr/ontologies/CO_326/submissions/3
data.agroportal.lirmm.fr,INIA-RDM,20181116,OWL,inia-rdm-20181116-owl__ontology.xml,209474,https://data.agroportal.lirmm.fr/ontologies/INIA-RDM/submissions/1
data.agroportal.lirmm.fr,ATOL,20200123,OWL,atol-20200123-owl__atol.owl,6308179,https://data.agroportal.lirmm.fr/ontologies/ATOL/submissions/154
